exchange,symbol,funding_rate,open_interest,from,to
Mango Markets,SRM-PERP,0.00005889892741031206554358085082,146106.6,1646902410000000,1646905983000000
Mango Markets,SRM-PERP,0.00005502450181556452824453122492,146106.6,1646902471000000,1646906044000000
Mango Markets,SRM-PERP,0.00004057233001687284965955173305,146106.6,1646902533000000,1646906106000000
Mango Markets,SRM-PERP,0.00004516758076172240307237333381,146106.6,1646902595000000,1646906168000000
Mango Markets,SRM-PERP,0.00004454063038233462006848521364,146106.6,1646902656000000,1646906199000000
Mango Markets,SRM-PERP,0.00004950940533516331690065576337,146106.6,1646902718000000,1646906261000000
Mango Markets,SRM-PERP,0.00005199644625529326653887507131,146106.6,1646902780000000,1646906322000000
Mango Markets,SRM-PERP,0.00004578212373051584745571021390,146106.6,1646902811000000,1646906384000000
Mango Markets,SRM-PERP,0.00003558712581511280390214167080,146106.6,1646902872000000,1646906445000000
Mango Markets,SRM-PERP,0.00004988107641503606836326783813,146106.6,1646902934000000,1646906507000000
Mango Markets,SRM-PERP,0.00006730077460523625552172504562,146106.6,1646902996000000,1646906568000000
Mango Markets,SRM-PERP,0.00007171455128637181660523517498,146106.6,1646903057000000,1646906630000000
Mango Markets,SRM-PERP,0.00009060224700277870172572416878,146106.6,1646903119000000,1646906691000000
Mango Markets,SRM-PERP,0.00008349038453159190034641542543,146106.6,1646903181000000,1646906753000000
Mango Markets,SRM-PERP,0.00009312664557685099822114756090,146106.6,1646903242000000,1646906815000000
Mango Markets,SRM-PERP,0.00009118834500488705378375596074,146106.6,1646903304000000,1646906877000000
Mango Markets,SRM-PERP,0.00007894987949930721971639407905,146106.6,1646903366000000,1646906938000000
Mango Markets,SRM-PERP,0.00009299479217117138908514685414,146106.6,1646903427000000,1646907000000000
Mango Markets,SRM-PERP,0.0001027777788296348696694078821,146106.6,1646903489000000,1646907061000000
Mango Markets,SRM-PERP,0.0001252244562062033996159904161,144899.4,1646903550000000,1646907123000000
Mango Markets,SRM-PERP,0.0001592040937073827399548239933,145134.6,1646903612000000,1646907184000000
Mango Markets,SRM-PERP,0.0001636422988574461550758205870,145134.6,1646903674000000,1646907246000000
Mango Markets,SRM-PERP,0.0001703325916238631052886037082,146934.6,1646903735000000,1646907307000000
Mango Markets,SRM-PERP,0.0001892760299336799077201640928,146934.6,1646903797000000,1646907369000000
Mango Markets,SRM-PERP,0.0001992646655174940315716433677,146934.6,1646903859000000,1646907400000000
Mango Markets,SRM-PERP,0.0001990051333022120198468154934,146934.6,1646903920000000,1646907461000000
Mango Markets,SRM-PERP,0.0002122768140107961613979879139,146934.6,1646903982000000,1646907523000000
Mango Markets,SRM-PERP,0.0002145657436857237068721309901,148734.6,1646904043000000,1646907584000000
Mango Markets,SRM-PERP,0.0002358623189981130949678662389,148734.6,1646904074000000,1646907646000000
Mango Markets,SRM-PERP,0.0002379151147876742929530239923,148734.6,1646904135000000,1646907708000000
Mango Markets,SRM-PERP,0.0002351723955085593443066118627,148734.6,1646904197000000,1646907769000000
Mango Markets,SRM-PERP,0.0002410030489022465813072011211,148734.6,1646904259000000,1646907831000000
Mango Markets,SRM-PERP,0.0002493844099021741120520817665,148734.6,1646904320000000,1646907893000000
Mango Markets,SRM-PERP,0.0002561538122763788819246225255,148734.6,1646904382000000,1646907954000000
Mango Markets,SRM-PERP,0.0002715768842797314365727125155,148734.6,1646904443000000,1646908016000000
Mango Markets,SRM-PERP,0.0002755869375241193062084242779,148734.6,1646904505000000,1646908078000000
Mango Markets,SRM-PERP,0.0002850191004603872644988836915,148734.6,1646904566000000,1646908139000000
Mango Markets,SRM-PERP,0.0002836276794241206596586331001,148734.6,1646904628000000,1646908200000000
Mango Markets,SRM-PERP,0.0003051499401563921235176337856,148734.6,1646904690000000,1646908262000000
Mango Markets,SRM-PERP,0.0003043589329425049609516537801,148734.6,1646904751000000,1646908324000000
Mango Markets,SRM-PERP,0.0003183927278820262914064536062,148734.6,1646904813000000,1646908385000000
Mango Markets,SRM-PERP,0.0003185266403329810984152788133,148734.6,1646904874000000,1646908447000000
Mango Markets,SRM-PERP,0.0003356451454675828235726175437,148734.6,1646904936000000,1646908509000000
Mango Markets,SRM-PERP,0.0003398949381927357972732796388,148734.6,1646904997000000,1646908570000000
Mango Markets,SRM-PERP,0.0003393898155518288382660808833,148734.6,1646905059000000,1646908601000000
Mango Markets,SRM-PERP,0.0003429961426235963821504774743,148734.6,1646905120000000,1646908662000000
