exchange,symbol,funding_rate,open_interest,from,to
Mango Markets,AVAX-PERP,0.000004354356666722161952613892570,9411.35,1646900500000000,1646904043000000
Mango Markets,AVAX-PERP,0.000002458523822358099134681997632,9417.55,1646900562000000,1646904104000000
Mango Markets,AVAX-PERP,0.000002245405538880736380712154767,9417.55,1646900593000000,1646904166000000
Mango Markets,AVAX-PERP,0.000002630146847266158013292213571,9417.55,1646900655000000,1646904228000000
Mango Markets,AVAX-PERP,0.000003405469549549687187028976539,9424.25,1646900716000000,1646904289000000
Mango Markets,AVAX-PERP,0.000002839918350255976627767910460,9424.25,1646900778000000,1646904351000000
Mango Markets,AVAX-PERP,0.000001745802476197756271016977917,9342.71,1646900840000000,1646904412000000
Mango Markets,AVAX-PERP,0.000002160040117580399643740888149,9342.71,1646900901000000,1646904474000000
Mango Markets,AVAX-PERP,0.000001842845663199260753002659607,9342.71,1646900963000000,1646904536000000
Mango Markets,AVAX-PERP,2.328894533694799630637373555E-7,9320.34,1646901024000000,1646904597000000
Mango Markets,AVAX-PERP,-9.554230121417282338805370314E-7,9320.34,1646901086000000,1646904659000000
Mango Markets,AVAX-PERP,-0.000002156619950868475667003553981,9328.42,1646901147000000,1646904720000000
Mango Markets,AVAX-PERP,-0.000003042154139468562043792406394,9328.42,1646901209000000,1646904782000000
Mango Markets,AVAX-PERP,-0.000002744931059192217051205775158,9328.42,1646901270000000,1646904843000000
Mango Markets,AVAX-PERP,-0.000002707539549333062278998130950,9328.42,1646901332000000,1646904905000000
Mango Markets,AVAX-PERP,-0.000001866370901122096290974639322,9306.06,1646901394000000,1646904967000000
Mango Markets,AVAX-PERP,-0.000003109110010312886271275115326,9306.02,1646901455000000,1646905028000000
Mango Markets,AVAX-PERP,-6.317434000115882377822280644E-7,9301.45,1646901517000000,1646905090000000
Mango Markets,AVAX-PERP,7.474964897639204958757709383E-7,9301.45,1646901579000000,1646905151000000
Mango Markets,AVAX-PERP,0.000001207198581677592070257310520,9301.45,1646901640000000,1646905182000000
Mango Markets,AVAX-PERP,0.000001771786184577447854824236551,9301.45,1646901702000000,1646905243000000
Mango Markets,AVAX-PERP,0.000001445114067122077275049583909,9279.43,1646901732000000,1646905305000000
Mango Markets,AVAX-PERP,0.000001941385134003138880779497369,9279.43,1646901794000000,1646905367000000
Mango Markets,AVAX-PERP,0.000001830534083159845274941013152,9279.43,1646901856000000,1646905428000000
Mango Markets,AVAX-PERP,7.419615508632816660871354215E-7,9279.43,1646901917000000,1646905490000000
Mango Markets,AVAX-PERP,0.000002063401726026512197523334842,9283.43,1646901979000000,1646905552000000
Mango Markets,AVAX-PERP,0.000002610024317858257732815179528,9239.33,1646902040000000,1646905613000000
Mango Markets,AVAX-PERP,0.000002789942995124014092989137206,9239.33,1646902102000000,1646905675000000
Mango Markets,AVAX-PERP,0.000002458661057895021540970069464,9239.33,1646902163000000,1646905736000000
Mango Markets,AVAX-PERP,0.000002035104839356229977652777358,9243.33,1646902225000000,1646905798000000
Mango Markets,AVAX-PERP,0.000001599231523367527609831513065,9221.21,1646902286000000,1646905860000000
Mango Markets,AVAX-PERP,0.000002674254788386723751720995299,9221.21,1646902348000000,1646905921000000
Mango Markets,AVAX-PERP,0.000002402501980193763218084030227,9221.21,1646902410000000,1646905983000000
Mango Markets,AVAX-PERP,0.000001730918436061656062071557586,9221.21,1646902471000000,1646906044000000
Mango Markets,AVAX-PERP,-1.610866207828311956904488130E-7,9221.21,1646902533000000,1646906106000000
Mango Markets,AVAX-PERP,9.477556016187577821264299204E-8,9176.77,1646902595000000,1646906168000000
Mango Markets,AVAX-PERP,1.289026519882345680281231365E-7,9154.59,1646902656000000,1646906199000000
Mango Markets,AVAX-PERP,3.064066079386521431958067585E-8,9154.59,1646902718000000,1646906292000000
Mango Markets,AVAX-PERP,-1.173847016005526924402001994E-7,9154.59,1646902780000000,1646906322000000
Mango Markets,AVAX-PERP,1.294268021989397920382762834E-7,9154.59,1646902811000000,1646906384000000
Mango Markets,AVAX-PERP,-0.000001855388544230563769696098912,9126.88,1646902872000000,1646906445000000
Mango Markets,AVAX-PERP,-0.000003524492378774080570785016809,9126.88,1646902934000000,1646906507000000
Mango Markets,AVAX-PERP,-0.000004301292477403688664426805411,9126.88,1646902996000000,1646906568000000
Mango Markets,AVAX-PERP,-0.000004930760196967079746476032576,9126.88,1646903057000000,1646906630000000
Mango Markets,AVAX-PERP,-0.000004130597855928998923037780296,9126.88,1646903119000000,1646906691000000
Mango Markets,AVAX-PERP,-0.000004673190915127752212364941866,9126.88,1646903181000000,1646906753000000
Mango Markets,AVAX-PERP,-0.000005602602398019622857009491528,9126.88,1646903242000000,1646906815000000
Mango Markets,AVAX-PERP,-0.000005499521782492058739368065191,9122.98,1646903304000000,1646906877000000
Mango Markets,AVAX-PERP,-0.000005140496469039670445927116964,9129.78,1646903366000000,1646906938000000
Mango Markets,AVAX-PERP,-0.000004977749294469261620245100228,9129.78,1646903427000000,1646907000000000
Mango Markets,AVAX-PERP,-0.000006713715320599894248747369507,9131.14,1646903489000000,1646907061000000
Mango Markets,AVAX-PERP,-0.000007156129517427272860102886043,9131.14,1646903550000000,1646907123000000
Mango Markets,AVAX-PERP,-0.000007123398049751562420549165479,9131.14,1646903612000000,1646907184000000
Mango Markets,AVAX-PERP,-0.000006223187873367723509256478302,9129.14,1646903674000000,1646907246000000
