exchange,symbol,funding_rate,open_interest,from,to
Mango Markets,ADA-PERP,-0.000002145422416916371013919207443,728456,1646901209000000,1646904782000000
Mango Markets,ADA-PERP,-0.000002558664817834844111520073995,728456,1646901270000000,1646904843000000
Mango Markets,ADA-PERP,-0.000002606596763620142579888898994,728456,1646901332000000,1646904905000000
Mango Markets,ADA-PERP,-0.000002495821347270370309167424594,728456,1646901394000000,1646904967000000
Mango Markets,ADA-PERP,-0.000002748273236504471487966804205,728456,1646901455000000,1646905028000000
Mango Markets,ADA-PERP,-0.000002559684856163484427382523136,728456,1646901517000000,1646905090000000
Mango Markets,ADA-PERP,-0.000002676204344781665946234110622,728456,1646901579000000,1646905151000000
Mango Markets,ADA-PERP,-0.000002592013625178683839816264155,728456,1646901640000000,1646905182000000
Mango Markets,ADA-PERP,-0.000002798911003587041614909338943,728456,1646901702000000,1646905243000000
Mango Markets,ADA-PERP,-0.000003016330853611904033808023214,728456,1646901732000000,1646905305000000
Mango Markets,ADA-PERP,-0.000002974799076323702787960833695,728456,1646901794000000,1646905367000000
Mango Markets,ADA-PERP,-0.000003125288773455216403599376457,728456,1646901856000000,1646905428000000
Mango Markets,ADA-PERP,-0.000002994533302496155283548839277,728456,1646901917000000,1646905490000000
Mango Markets,ADA-PERP,-0.000002609912898526207867022791818,728456,1646901979000000,1646905552000000
Mango Markets,ADA-PERP,-0.000002759918493857180927509134793,728456,1646902040000000,1646905613000000
Mango Markets,ADA-PERP,-0.000002936266196940599777961987519,728456,1646902102000000,1646905675000000
Mango Markets,ADA-PERP,-0.000002768531764418847991275241169,728456,1646902163000000,1646905736000000
Mango Markets,ADA-PERP,-0.000002778829559559680110648644196,728456,1646902225000000,1646905798000000
Mango Markets,ADA-PERP,-0.000002564328468859300702233390875,728456,1646902286000000,1646905860000000
Mango Markets,ADA-PERP,-0.000002331346960592204259721108941,728456,1646902348000000,1646905921000000
Mango Markets,ADA-PERP,-0.000002537645395437743281517863835,728456,1646902410000000,1646905983000000
Mango Markets,ADA-PERP,-0.000002666159685447020882179618912,728456,1646902471000000,1646906044000000
Mango Markets,ADA-PERP,-0.000002812802246693277782670363183,728456,1646902533000000,1646906106000000
Mango Markets,ADA-PERP,-0.000002762218202750785449924275425,728456,1646902595000000,1646906168000000
Mango Markets,ADA-PERP,-0.000002779627875550040724632540586,728456,1646902656000000,1646906199000000
Mango Markets,ADA-PERP,-0.000002749735498366325628750297078,728456,1646902718000000,1646906261000000
Mango Markets,ADA-PERP,-0.000002715061369882103758795409894,728456,1646902780000000,1646906322000000
Mango Markets,ADA-PERP,-0.000003067391346568445582755279371,728456,1646902811000000,1646906384000000
Mango Markets,ADA-PERP,-0.000002791408593666269602848577794,728456,1646902872000000,1646906445000000
Mango Markets,ADA-PERP,-0.000002268336609332934796459648329,728456,1646902934000000,1646906507000000
Mango Markets,ADA-PERP,-0.000002364023132430552871108956720,728456,1646902996000000,1646906568000000
Mango Markets,ADA-PERP,-0.000002215816753150777467564120165,728456,1646903057000000,1646906630000000
Mango Markets,ADA-PERP,-0.000002030792571703473551860938846,728456,1646903119000000,1646906691000000
Mango Markets,ADA-PERP,-0.000002296447192151502437664134351,728456,1646903181000000,1646906753000000
Mango Markets,ADA-PERP,-0.000002214777940785065479182527040,728456,1646903242000000,1646906815000000
Mango Markets,ADA-PERP,-0.000002570705739926626100650114903,728486,1646903304000000,1646906877000000
Mango Markets,ADA-PERP,-0.000002989209283585158817014475290,728486,1646903366000000,1646906938000000
Mango Markets,ADA-PERP,-0.000003198352019918909682491345798,728486,1646903427000000,1646907000000000
Mango Markets,ADA-PERP,-0.000003792592116337074746107308289,728486,1646903489000000,1646907061000000
Mango Markets,ADA-PERP,-0.000003912969266287545901078785567,728486,1646903550000000,1646907123000000
Mango Markets,ADA-PERP,-0.000003939566593806617293733010466,728486,1646903612000000,1646907184000000
Mango Markets,ADA-PERP,-0.000004099228306061410142974799618,728486,1646903674000000,1646907246000000
Mango Markets,ADA-PERP,-0.000003972852989326674720673938009,728486,1646903735000000,1646907307000000
Mango Markets,ADA-PERP,-0.000003930151283113439465865980422,728486,1646903797000000,1646907369000000
Mango Markets,ADA-PERP,-0.000004130344106469634609424852213,728486,1646903859000000,1646907400000000
Mango Markets,ADA-PERP,-0.000004246710520392731493854413474,728486,1646903920000000,1646907461000000
Mango Markets,ADA-PERP,-0.000004412360536358501956649993080,728486,1646903951000000,1646907523000000
Mango Markets,ADA-PERP,-0.000004467856845468729114889811961,728486,1646904043000000,1646907584000000
Mango Markets,ADA-PERP,-0.000004812403615900609991534789993,728486,1646904074000000,1646907646000000
Mango Markets,ADA-PERP,-0.000005000864755096708294440945245,728486,1646904135000000,1646907708000000
Mango Markets,ADA-PERP,-0.000005156913395994801197801329248,728486,1646904197000000,1646907769000000
Mango Markets,ADA-PERP,-0.000005419558347118230133090753166,728486,1646904259000000,1646907831000000
Mango Markets,ADA-PERP,-0.000005782636278033651625908523236,728486,1646904320000000,1646907893000000
Mango Markets,ADA-PERP,-0.000005920816311163089557113466645,728486,1646904382000000,1646907954000000
Mango Markets,ADA-PERP,-0.000006192214490828134317449592280,728486,1646904443000000,1646908016000000
Mango Markets,ADA-PERP,-0.000006470271319830075295957762933,728486,1646904505000000,1646908078000000
Mango Markets,ADA-PERP,-0.000006520908968342059677872219874,728486,1646904566000000,1646908139000000
Mango Markets,ADA-PERP,-0.000006468877398160678386696179708,728486,1646904628000000,1646908200000000
Mango Markets,ADA-PERP,-0.000006644987259102993007334400457,728486,1646904690000000,1646908262000000
Mango Markets,ADA-PERP,-0.000006661516797767609610598272111,728486,1646904751000000,1646908324000000
Mango Markets,ADA-PERP,-0.000006486631093439362538978306389,728486,1646904813000000,1646908385000000
Mango Markets,ADA-PERP,-0.000006474163934206241959178185772,728486,1646904874000000,1646908447000000
Mango Markets,ADA-PERP,-0.000006875418767465645790643157048,728486,1646904936000000,1646908509000000
Mango Markets,ADA-PERP,-0.000006832902017884018131545653091,728486,1646904997000000,1646908570000000
Mango Markets,ADA-PERP,-0.000006831697591151072727154966019,728474,1646905059000000,1646908601000000
Mango Markets,ADA-PERP,-0.000007302432334819370232295100507,728474,1646905120000000,1646908662000000
Mango Markets,ADA-PERP,-0.000007711565950596410150582956982,728480,1646905182000000,1646908724000000
Mango Markets,ADA-PERP,-0.000007925844179165588086947353667,728480,1646905213000000,1646908785000000
Mango Markets,ADA-PERP,-0.000007974338720227780461620226546,728480,1646905274000000,1646908847000000
Mango Markets,ADA-PERP,-0.000008328355776627747204391435379,728474,1646905336000000,1646908909000000
Mango Markets,ADA-PERP,-0.000008411046605883074209123696417,728450,1646905398000000,1646908971000000
Mango Markets,ADA-PERP,-0.000008533681991669324176835910151,728450,1646905459000000,1646909032000000
Mango Markets,ADA-PERP,-0.000008995982265779100378099296716,728450,1646905521000000,1646909094000000
Mango Markets,ADA-PERP,-0.000009235410257483961620658982157,728456,1646905582000000,1646909156000000
Mango Markets,ADA-PERP,-0.000009093645077333564057794569732,728456,1646905644000000,1646909217000000
Mango Markets,ADA-PERP,-0.000009498545715559266252459019562,728456,1646905706000000,1646909279000000
Mango Markets,ADA-PERP,-0.000009833900654791580947807457261,728456,1646905767000000,1646909340000000
Mango Markets,ADA-PERP,-0.00001029649624854476348020184767,728456,1646905829000000,1646909402000000
Mango Markets,ADA-PERP,-0.00001065608283757250275025284433,728456,1646905891000000,1646909464000000
Mango Markets,ADA-PERP,-0.00001069223386355346865010119495,728456,1646905952000000,1646909526000000
Mango Markets,ADA-PERP,-0.00001074649989029076853838627016,728456,1646906014000000,1646909587000000
Mango Markets,ADA-PERP,-0.00001116312310899044779958991984,728456,1646906075000000,1646909649000000
Mango Markets,ADA-PERP,-0.00001118586066678646329520597959,728456,1646906137000000,1646909710000000
Mango Markets,ADA-PERP,-0.00001095598561389824346856301573,728456,1646906199000000,1646909741000000
Mango Markets,ADA-PERP,-0.00001178105318628863545218768321,728456,1646906261000000,1646909803000000
Mango Markets,ADA-PERP,-0.00001184154864041620776247775842,728456,1646906322000000,1646909864000000
Mango Markets,ADA-PERP,-0.00001164631858467304861070709688,728456,1646906384000000,1646909926000000
Mango Markets,ADA-PERP,-0.00001193442246044850580460312396,728456,1646906414000000,1646909988000000
Mango Markets,ADA-PERP,-0.00001233798610305784442364940589,728493,1646906476000000,1646910050000000
Mango Markets,ADA-PERP,-0.00001238608206869844062041436404,728493,1646906538000000,1646910111000000
Mango Markets,ADA-PERP,-0.00001266843176964936498887527477,728493,1646906599000000,1646910173000000
Mango Markets,ADA-PERP,-0.00001298801180902756049105807979,728493,1646906661000000,1646910234000000
Mango Markets,ADA-PERP,-0.00001322954093823340496068979508,728493,1646906722000000,1646910296000000
Mango Markets,ADA-PERP,-0.00001353011628024704640056256535,728493,1646906784000000,1646910357000000
Mango Markets,ADA-PERP,-0.00001392896890288186755938568349,728493,1646906846000000,1646910419000000
Mango Markets,ADA-PERP,-0.00001345796548343730122332140675,728493,1646906907000000,1646910480000000
Mango Markets,ADA-PERP,-0.00001331397378689177294934441912,728493,1646906969000000,1646910542000000
Mango Markets,ADA-PERP,-0.00001289038671101229147769134945,728493,1646907031000000,1646910604000000
Mango Markets,ADA-PERP,-0.00001310475226192862948807222316,728493,1646907092000000,1646910665000000
Mango Markets,ADA-PERP,-0.00001325137806129510389023235651,728493,1646907154000000,1646910727000000
Mango Markets,ADA-PERP,-0.00001354155955834442721559843099,728493,1646907215000000,1646910788000000
Mango Markets,ADA-PERP,-0.00001388741898449545112368614610,728493,1646907277000000,1646910850000000
Mango Markets,ADA-PERP,-0.00001419426822059586263752672608,728493,1646907338000000,1646910881000000
Mango Markets,ADA-PERP,-0.00001424035227148536763151970895,728493,1646907400000000,1646910942000000
Mango Markets,ADA-PERP,-0.00001433152076942351901154939867,728493,1646907461000000,1646911004000000
Mango Markets,ADA-PERP,-0.00001446682894316632517592057978,728493,1646907523000000,1646911065000000
Mango Markets,ADA-PERP,-0.00001466627468222588717694731414,728493,1646907554000000,1646911127000000
Mango Markets,ADA-PERP,-0.00001484859309054012906212597488,728493,1646907615000000,1646911188000000
Mango Markets,ADA-PERP,-0.00001482148484819878134364379364,728493,1646907677000000,1646911250000000
Mango Markets,ADA-PERP,-0.00001490426280503315749918765647,728493,1646907738000000,1646911312000000
Mango Markets,ADA-PERP,-0.00001485955088976074328974267861,728493,1646907800000000,1646911373000000
Mango Markets,ADA-PERP,-0.00001492067956747169439672294683,728493,1646907862000000,1646911434000000
Mango Markets,ADA-PERP,-0.00001488843097463041777995298846,728493,1646907924000000,1646911496000000
Mango Markets,ADA-PERP,-0.00001470129000579952815170503407,728493,1646907986000000,1646911557000000
Mango Markets,ADA-PERP,-0.00001473168392490101218804894478,728493,1646908047000000,1646911619000000
Mango Markets,ADA-PERP,-0.00001507886816134116280909792124,728493,1646908108000000,1646911681000000
Mango Markets,ADA-PERP,-0.00001506120025435729120258634050,728493,1646908170000000,1646911742000000
Mango Markets,ADA-PERP,-0.00001512019168630748216525653951,728493,1646908231000000,1646911804000000
Mango Markets,ADA-PERP,-0.00001493157974986309688123343692,728493,1646908293000000,1646911866000000
Mango Markets,ADA-PERP,-0.00001494573318893317032652250311,728493,1646908355000000,1646911927000000
Mango Markets,ADA-PERP,-0.00001521340057940772102702405120,728493,1646908416000000,1646911989000000
Mango Markets,ADA-PERP,-0.00001552507163430500349408995416,728493,1646908478000000,1646912051000000
Mango Markets,ADA-PERP,-0.00001536719969825355476282859853,728493,1646908539000000,1646912082000000
Mango Markets,ADA-PERP,-0.00001552237813968032374674893088,728493,1646908570000000,1646912143000000
Mango Markets,ADA-PERP,-0.00001533558257323467794592827447,728493,1646908662000000,1646912205000000
Mango Markets,ADA-PERP,-0.00001541253222425086813506184595,728493,1646908693000000,1646912267000000
Mango Markets,ADA-PERP,-0.00001529141845866435399988440305,728493,1646908755000000,1646912328000000
Mango Markets,ADA-PERP,-0.00001499673713559915161728937973,728493,1646908816000000,1646912390000000
Mango Markets,ADA-PERP,-0.00001522231482904784324369172103,728493,1646908878000000,1646912451000000
Mango Markets,ADA-PERP,-0.00001529864737309430584801643320,728493,1646908940000000,1646912513000000
Mango Markets,ADA-PERP,-0.00001562633989079376858518172452,728493,1646909001000000,1646912574000000
Mango Markets,ADA-PERP,-0.00001568345307072611526146348917,728493,1646909063000000,1646912636000000
Mango Markets,ADA-PERP,-0.00001576250960524596107199071687,728493,1646909125000000,1646912698000000
Mango Markets,ADA-PERP,-0.00001622972418087858496204946893,728493,1646909187000000,1646912759000000
Mango Markets,ADA-PERP,-0.00001621056397657901082262137547,728493,1646909248000000,1646912821000000
Mango Markets,ADA-PERP,-0.00001627528018598155247961744864,728493,1646909310000000,1646912882000000
Mango Markets,ADA-PERP,-0.00001622523445536088740763836244,728493,1646909371000000,1646912944000000
Mango Markets,ADA-PERP,-0.00001616111821278558839999573662,728493,1646909433000000,1646913005000000
Mango Markets,ADA-PERP,-0.00001601611409583178735486300438,728493,1646909495000000,1646913067000000
Mango Markets,ADA-PERP,-0.00001630320569638331246387490221,728493,1646909556000000,1646913129000000
Mango Markets,ADA-PERP,-0.00001625884363768839663215152114,728493,1646909618000000,1646913191000000
Mango Markets,ADA-PERP,-0.00001605345167297885384910846326,728493,1646909680000000,1646913221000000
Mango Markets,ADA-PERP,-0.00001641860155294299159595063592,728493,1646909741000000,1646913283000000
Mango Markets,ADA-PERP,-0.00001582429256794613545541658076,728493,1646909772000000,1646913345000000
Mango Markets,ADA-PERP,-0.00001602344362216951164017233827,728493,1646909834000000,1646913406000000
Mango Markets,ADA-PERP,-0.00001622010782156046705535297052,728493,1646909895000000,1646913468000000
Mango Markets,ADA-PERP,-0.00001637879949244383008548540669,728493,1646909957000000,1646913529000000
Mango Markets,ADA-PERP,-0.00001660888035442272817729173418,728493,1646910019000000,1646913591000000
Mango Markets,ADA-PERP,-0.00001666412904918309428286667124,728493,1646910080000000,1646913652000000
Mango Markets,ADA-PERP,-0.00001640092712280591107925930570,728493,1646910142000000,1646913714000000
Mango Markets,ADA-PERP,-0.00001639814838517264634933656820,728493,1646910203000000,1646913776000000
Mango Markets,ADA-PERP,-0.00001644908944614358115407762510,728493,1646910265000000,1646913837000000
Mango Markets,ADA-PERP,-0.00001645969162691785903938049477,728493,1646910326000000,1646913899000000
Mango Markets,ADA-PERP,-0.00001649251131152728972265393975,728493,1646910388000000,1646913960000000
Mango Markets,ADA-PERP,-0.00001681745573309950439081043647,728493,1646910450000000,1646914022000000
Mango Markets,ADA-PERP,-0.00001707552036252334076786336919,728493,1646910512000000,1646914084000000
Mango Markets,ADA-PERP,-0.00001717266916025782170981964627,728493,1646910573000000,1646914145000000
Mango Markets,ADA-PERP,-0.00001737683883637434679783670754,728493,1646910635000000,1646914207000000
Mango Markets,ADA-PERP,-0.00001741394187516051363010775754,728493,1646910696000000,1646914268000000
Mango Markets,ADA-PERP,-0.00001736893330265310705318249477,728493,1646910757000000,1646914330000000
Mango Markets,ADA-PERP,-0.00001710737721438389454157640966,728493,1646910819000000,1646914361000000
Mango Markets,ADA-PERP,-0.00001722536290307233590226169111,728493,1646910881000000,1646914423000000
Mango Markets,ADA-PERP,-0.00001738628386632733439122489606,728493,1646910912000000,1646914484000000
Mango Markets,ADA-PERP,-0.00001754499679947213251094091394,728493,1646910973000000,1646914546000000
Mango Markets,ADA-PERP,-0.00001747807361618419397114045068,728493,1646911035000000,1646914608000000
Mango Markets,ADA-PERP,-0.00001760083830031245176977432306,728493,1646911096000000,1646914669000000
Mango Markets,ADA-PERP,-0.00001780277408863916895656739975,728493,1646911158000000,1646914731000000
Mango Markets,ADA-PERP,-0.00001767774042103706482848999222,728493,1646911219000000,1646914793000000
Mango Markets,ADA-PERP,-0.00001776205662181122119443091651,728493,1646911281000000,1646914854000000
Mango Markets,ADA-PERP,-0.00001808016005288504714291983195,728493,1646911342000000,1646914916000000
Mango Markets,ADA-PERP,-0.00001826204879032795425992634864,728493,1646911404000000,1646914977000000
Mango Markets,ADA-PERP,-0.00001824227693406077192209584348,728493,1646911465000000,1646915039000000
Mango Markets,ADA-PERP,-0.00001849742370463710878340623680,728493,1646911527000000,1646915100000000
Mango Markets,ADA-PERP,-0.00001858511197664625385620737347,728493,1646911588000000,1646915162000000
Mango Markets,ADA-PERP,-0.00001865545467054009110383742266,728493,1646911650000000,1646915224000000
Mango Markets,ADA-PERP,-0.00001849431825660157393331004145,728493,1646911712000000,1646915285000000
Mango Markets,ADA-PERP,-0.00001856346965299296806567632097,728493,1646911773000000,1646915347000000
Mango Markets,ADA-PERP,-0.00001868486125132373056391857360,728493,1646911835000000,1646915409000000
Mango Markets,ADA-PERP,-0.00001872233664925251255918613954,728493,1646911897000000,1646915470000000
Mango Markets,ADA-PERP,-0.00001867189665604718609484102438,728493,1646911958000000,1646915532000000
Mango Markets,ADA-PERP,-0.00001857375975077614326481686720,728493,1646912020000000,1646915563000000
Mango Markets,ADA-PERP,-0.00001852706999029371024515165309,728493,1646912082000000,1646915624000000
Mango Markets,ADA-PERP,-0.00001873813505400236896924580894,728493,1646912113000000,1646915686000000
Mango Markets,ADA-PERP,-0.00001885196738511978539410861230,728493,1646912174000000,1646915747000000
Mango Markets,ADA-PERP,-0.00001889442373157914457197454262,728493,1646912236000000,1646915809000000
Mango Markets,ADA-PERP,-0.00001916745928470454528233441832,728493,1646912297000000,1646915870000000
Mango Markets,ADA-PERP,-0.00001953057805510244094597162236,728493,1646912359000000,1646915932000000
Mango Markets,ADA-PERP,-0.00001978890867537608593212020791,728493,1646912420000000,1646915993000000
Mango Markets,ADA-PERP,-0.00001975223988072785815565726154,728493,1646912482000000,1646916055000000
Mango Markets,ADA-PERP,-0.00001962679556687979004197933017,728493,1646912544000000,1646916117000000
Mango Markets,ADA-PERP,-0.00001969477512595119274515555436,728493,1646912605000000,1646916178000000
Mango Markets,ADA-PERP,-0.00001967428365585542678774075621,728493,1646912667000000,1646916240000000
Mango Markets,ADA-PERP,-0.00001934602038190438814225557519,728493,1646912728000000,1646916301000000
Mango Markets,ADA-PERP,-0.00001946222546386896102223964187,728493,1646912790000000,1646916363000000
Mango Markets,ADA-PERP,-0.00001964235491409995039238385876,728493,1646912852000000,1646916425000000
Mango Markets,ADA-PERP,-0.00001955838490213844975306389932,728493,1646912913000000,1646916486000000
Mango Markets,ADA-PERP,-0.00001950434147429587959444027970,728493,1646912975000000,1646916548000000
Mango Markets,ADA-PERP,-0.00001959817422786882251822140949,728493,1646913036000000,1646916609000000
Mango Markets,ADA-PERP,-0.00001945492700711839207547385586,728493,1646913098000000,1646916640000000
Mango Markets,ADA-PERP,-0.00001944571940487857092304681440,728493,1646913160000000,1646916702000000
